2020-10-17,Kepa Arrizabalaga,Matchweek 5,Home,D 3–3,Chelsea,Southampton,Y,GK,90,6,3,3,.500,0,2.8,0,0,0,0,5,8,62.5,21,5,23.8,32.2,8,37.5,34.1,11,2,18.2,0,13.6
2020-11-21,Kepa Arrizabalaga,Matchweek 9,Away,W 2–0,Chelsea,Newcastle Utd,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
2020-11-29,Kepa Arrizabalaga,Matchweek 10,Home,D 0–0,Chelsea,Tottenham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
2020-12-05,Kepa Arrizabalaga,Matchweek 11,Home,W 3–1,Chelsea,Leeds United,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
2020-12-12,Kepa Arrizabalaga,Matchweek 12,Away,L 0–1,Chelsea,Everton,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
2020-12-15,Kepa Arrizabalaga,Matchweek 13,Away,L 1–2,Chelsea,Wolves,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
2020-12-21,Kepa Arrizabalaga,Matchweek 14,Home,W 3–0,Chelsea,West Ham,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
2020-12-26,Kepa Arrizabalaga,Matchweek 15,Away,L 1–3,Chelsea,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
2020-12-28,Kepa Arrizabalaga,Matchweek 16,Home,D 1–1,Chelsea,Aston Villa,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
2021-01-03,Kepa Arrizabalaga,Matchweek 17,Home,L 1–3,Chelsea,Manchester City,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
2020-09-12,Alphonse Areola,Matchweek 1,Home,L 0–3,Fulham,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
2020-09-19,Alphonse Areola,Matchweek 2,Away,L 3–4,Fulham,Leeds United,Y,GK,90,6,4,3,.500,0,3.0,1,1,0,0,6,11,54.5,33,6,24.2,27.3,3,100.0,60.7,10,2,20.0,1,17.0
2020-09-28,Alphonse Areola,Matchweek 3,Home,L 0–3,Fulham,Aston Villa,Y,GK,90,5,3,2,.400,0,2.0,0,0,0,0,2,4,50.0,14,3,21.4,26.9,7,14.3,24.0,6,1,16.7,0,16.0
2020-10-04,Alphonse Areola,Matchweek 4,Away,L 0–1,Fulham,Wolves,Y,GK,90,5,1,4,.800,0,1.8,0,0,0,0,3,6,50.0,18,9,27.8,34.0,6,16.7,29.8,10,2,20.0,0,9.3
2020-10-18,Alphonse Areola,Matchweek 5,Away,D 1–1,Fulham,Sheffield Utd,Y,GK,90,5,1,5,1.000,0,1.3,1,1,0,0,8,17,47.1,25,7,52.0,39.5,4,100.0,65.0,12,2,16.7,0,11.0
2020-10-24,Alphonse Areola,Matchweek 6,Home,L 1–2,Fulham,Crystal Palace,Y,GK,90,10,2,8,.800,0,2.8,0,0,0,0,2,2,100.0,12,5,8.3,17.9,5,20.0,26.0,2,1,50.0,0,13.2
2020-11-02,Alphonse Areola,Matchweek 7,Home,W 2–0,Fulham,West Brom,Y,GK,90,1,0,1,1.000,1,0.2,0,0,0,0,7,16,43.8,20,4,50.0,42.6,8,75.0,53.8,10,1,10.0,1,15.5
2020-11-07,Alphonse Areola,Matchweek 8,Away,L 0–1,Fulham,West Ham,Y,GK,90,7,1,6,.857,0,1.6,0,0,0,0,9,20,45.0,16,2,68.8,43.3,10,90.0,60.2,14,0,0.0,2,19.7
2020-11-22,Alphonse Areola,Matchweek 9,Home,L 2–3,Fulham,Everton,Y,GK,90,7,3,4,.571,0,2.8,0,0,0,0,0,1,0.0,21,11,4.8,18.5,0,,,10,4,40.0,0,7.7
2020-11-30,Alphonse Areola,Matchweek 10,Away,W 2–1,Fulham,Leicester City,Y,GK,90,4,1,3,.750,0,1.3,0,0,0,0,7,19,36.8,16,1,75.0,51.4,7,100.0,57.9,12,2,16.7,0,7.0
2020-12-05,Alphonse Areola,Matchweek 11,Away,L 0–2,Fulham,Manchester City,Y,GK,90,5,2,4,.800,0,2.5,1,1,0,0,6,16,37.5,17,6,52.9,33.8,15,46.7,38.5,5,1,20.0,1,11.7
2020-12-13,Alphonse Areola,Matchweek 12,Home,D 1–1,Fulham,Liverpool,Y,GK,90,5,1,5,1.000,0,2.1,1,1,0,0,10,22,45.5,18,2,77.8,60.2,8,100.0,61.0,18,1,5.6,0,9.0
2020-12-16,Alphonse Areola,Matchweek 13,Home,D 0–0,Fulham,Brighton,Y,GK,90,3,0,3,1.000,1,0.4,0,0,0,0,3,18,16.7,22,4,59.1,44.0,6,83.3,57.5,6,1,16.7,1,12.6
2020-12-19,Alphonse Areola,Matchweek 14,Away,D 1–1,Fulham,Newcastle Utd,Y,GK,90,4,1,4,1.000,0,1.5,1,1,0,0,4,15,26.7,13,0,69.2,45.4,9,66.7,48.2,11,1,9.1,0,15.0
2020-12-26,Alphonse Areola,Matchweek 15,Home,D 0–0,Fulham,Southampton,Y,GK,90,2,1,1,.500,1,0.5,0,0,0,0,6,11,54.5,19,5,31.6,33.4,7,71.4,49.3,4,0,0.0,2,18.3
2021-01-13,Alphonse Areola,Matchweek 16,Away,D 1–1,Fulham,Tottenham,Y,GK,90,6,1,5,.833,0,2.8,0,0,0,0,8,16,50.0,20,6,55.0,40.0,6,83.3,62.3,10,1,10.0,1,16.8
2020-09-12,Alphonse Areola,Matchweek 1,Home,L 0–3,Fulham,Arsenal,N,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
2020-09-19,Alphonse Areola,Matchweek 2,Away,L 3–4,Fulham,Leeds United,Y,GK,90,6,4,3,.500,0,3.0,1,1,0,0,6,11,54.5,33,6,24.2,27.3,3,100.0,60.7,10,2,20.0,1,17.0
2020-09-28,Alphonse Areola,Matchweek 3,Home,L 0–3,Fulham,Aston Villa,Y,GK,90,5,3,2,.400,0,2.0,0,0,0,0,2,4,50.0,14,3,21.4,26.9,7,14.3,24.0,6,1,16.7,0,16.0
2020-10-04,Alphonse Areola,Matchweek 4,Away,L 0–1,Fulham,Wolves,Y,GK,90,5,1,4,.800,0,1.8,0,0,0,0,3,6,50.0,18,9,27.8,34.0,6,16.7,29.8,10,2,20.0,0,9.3
2020-10-18,Alphonse Areola,Matchweek 5,Away,D 1–1,Fulham,Sheffield Utd,Y,GK,90,5,1,5,1.000,0,1.3,1,1,0,0,8,17,47.1,25,7,52.0,39.5,4,100.0,65.0,12,2,16.7,0,11.0
2020-10-24,Alphonse Areola,Matchweek 6,Home,L 1–2,Fulham,Crystal Palace,Y,GK,90,10,2,8,.800,0,2.8,0,0,0,0,2,2,100.0,12,5,8.3,17.9,5,20.0,26.0,2,1,50.0,0,13.2
2020-11-02,Alphonse Areola,Matchweek 7,Home,W 2–0,Fulham,West Brom,Y,GK,90,1,0,1,1.000,1,0.2,0,0,0,0,7,16,43.8,20,4,50.0,42.6,8,75.0,53.8,10,1,10.0,1,15.5
2020-11-07,Alphonse Areola,Matchweek 8,Away,L 0–1,Fulham,West Ham,Y,GK,90,7,1,6,.857,0,1.6,0,0,0,0,9,20,45.0,16,2,68.8,43.3,10,90.0,60.2,14,0,0.0,2,19.7
2020-11-22,Alphonse Areola,Matchweek 9,Home,L 2–3,Fulham,Everton,Y,GK,90,7,3,4,.571,0,2.8,0,0,0,0,0,1,0.0,21,11,4.8,18.5,0,,,10,4,40.0,0,7.7
2020-11-30,Alphonse Areola,Matchweek 10,Away,W 2–1,Fulham,Leicester City,Y,GK,90,4,1,3,.750,0,1.3,0,0,0,0,7,19,36.8,16,1,75.0,51.4,7,100.0,57.9,12,2,16.7,0,7.0
2020-12-05,Alphonse Areola,Matchweek 11,Away,L 0–2,Fulham,Manchester City,Y,GK,90,5,2,4,.800,0,2.5,1,1,0,0,6,16,37.5,17,6,52.9,33.8,15,46.7,38.5,5,1,20.0,1,11.7
2020-12-13,Alphonse Areola,Matchweek 12,Home,D 1–1,Fulham,Liverpool,Y,GK,90,5,1,5,1.000,0,2.1,1,1,0,0,10,22,45.5,18,2,77.8,60.2,8,100.0,61.0,18,1,5.6,0,9.0
2020-12-16,Alphonse Areola,Matchweek 13,Home,D 0–0,Fulham,Brighton,Y,GK,90,3,0,3,1.000,1,0.4,0,0,0,0,3,18,16.7,22,4,59.1,44.0,6,83.3,57.5,6,1,16.7,1,12.6
2020-12-19,Alphonse Areola,Matchweek 14,Away,D 1–1,Fulham,Newcastle Utd,Y,GK,90,4,1,4,1.000,0,1.5,1,1,0,0,4,15,26.7,13,0,69.2,45.4,9,66.7,48.2,11,1,9.1,0,15.0
2020-12-26,Alphonse Areola,Matchweek 15,Home,D 0–0,Fulham,Southampton,Y,GK,90,2,1,1,.500,1,0.5,0,0,0,0,6,11,54.5,19,5,31.6,33.4,7,71.4,49.3,4,0,0.0,2,18.3
2021-01-13,Alphonse Areola,Matchweek 16,Away,D 1–1,Fulham,Tottenham,Y,GK,90,6,1,5,.833,0,2.8,0,0,0,0,8,16,50.0,20,6,55.0,40.0,6,83.3,62.3,10,1,10.0,1,16.8
2020-10-03,Edouard Mendy,Matchweek 4,Home,W 4–0,Chelsea,Crystal Palace,Y,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,20.0,1.0,25.0,27.7,5.0,0.0,9.4,7.0,0.0,0.0,1.0,17.0
2020-10-24,Edouard Mendy,Matchweek 6,Away,D 0–0,Chelsea,Manchester Utd,Y,GK,90.0,4.0,0.0,4.0,1.0,1.0,1.2,0.0,0.0,0.0,0.0,3.0,8.0,37.5,22.0,3.0,31.8,26.5,4.0,25.0,25.0,10.0,0.0,0.0,0.0,10.0
2020-10-31,Edouard Mendy,Matchweek 7,Away,W 3–0,Chelsea,Burnley,Y,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,25.0,26.0,1.0,26.9,29.0,10.0,90.0,55.2,6.0,0.0,0.0,2.0,20.0
2020-11-07,Edouard Mendy,Matchweek 8,Home,W 4–1,Chelsea,Sheffield Utd,Y,GK,90.0,3.0,1.0,2.0,0.667,0.0,0.6,0.0,0.0,0.0,0.0,2.0,4.0,50.0,33.0,6.0,12.1,24.8,4.0,0.0,27.5,6.0,1.0,16.7,0.0,9.0
2020-11-21,Edouard Mendy,Matchweek 9,Away,W 2–0,Chelsea,Newcastle Utd,Y,GK,90.0,1.0,0.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,12.0,19.0,63.2,39.0,3.0,46.2,34.7,4.0,25.0,24.0,8.0,1.0,12.5,2.0,21.3
2020-11-29,Edouard Mendy,Matchweek 10,Home,D 0–0,Chelsea,Tottenham,Y,GK,90.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,19.0,4.0,10.5,23.8,3.0,33.3,31.3,4.0,1.0,25.0,1.0,22.5
2020-12-05,Edouard Mendy,Matchweek 11,Home,W 3–1,Chelsea,Leeds United,Y,GK,90.0,3.0,1.0,2.0,0.667,0.0,0.5,0.0,0.0,0.0,0.0,5.0,17.0,29.4,23.0,2.0,47.8,36.4,6.0,100.0,65.2,11.0,1.0,9.1,0.0,15.3
2020-12-12,Edouard Mendy,Matchweek 12,Away,L 0–1,Chelsea,Everton,Y,GK,90.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,10.0,50.0,31.0,1.0,29.0,31.6,7.0,14.3,22.4,5.0,1.0,20.0,2.0,25.6
2020-12-15,Edouard Mendy,Matchweek 13,Away,L 1–2,Chelsea,Wolves,Y,GK,90.0,4.0,2.0,2.0,0.5,0.0,1.1,0.0,0.0,0.0,0.0,8.0,9.0,88.9,23.0,6.0,30.4,29.2,7.0,28.6,24.7,10.0,1.0,10.0,0.0,9.8
2020-12-21,Edouard Mendy,Matchweek 14,Home,W 3–0,Chelsea,West Ham,Y,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,42.9,29.0,2.0,51.7,41.3,8.0,75.0,55.6,14.0,0.0,0.0,0.0,11.3
2020-12-26,Edouard Mendy,Matchweek 15,Away,L 1–3,Chelsea,Arsenal,Y,GK,90.0,6.0,3.0,4.0,0.667,0.0,3.5,1.0,1.0,0.0,0.0,14.0,23.0,60.9,31.0,4.0,54.8,39.9,7.0,85.7,48.7,8.0,0.0,0.0,1.0,15.3
2020-12-28,Edouard Mendy,Matchweek 16,Home,D 1–1,Chelsea,Aston Villa,Y,GK,90.0,2.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.0,6.0,50.0,27.0,2.0,18.5,26.1,6.0,16.7,27.3,10.0,0.0,0.0,1.0,16.3
2021-01-03,Edouard Mendy,Matchweek 17,Home,L 1–3,Chelsea,Manchester City,Y,GK,90.0,6.0,3.0,3.0,0.5,0.0,2.6,0.0,0.0,0.0,0.0,8.0,10.0,80.0,36.0,5.0,22.2,27.8,8.0,25.0,27.1,4.0,0.0,0.0,0.0,8.5
2020-10-03,Edouard Mendy,Matchweek 4,Home,W 4–0,Chelsea,Crystal Palace,Y,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,60.0,20.0,1.0,25.0,27.7,5.0,0.0,9.4,7.0,0.0,0.0,1.0,17.0
2020-10-24,Edouard Mendy,Matchweek 6,Away,D 0–0,Chelsea,Manchester Utd,Y,GK,90.0,4.0,0.0,4.0,1.0,1.0,1.2,0.0,0.0,0.0,0.0,3.0,8.0,37.5,22.0,3.0,31.8,26.5,4.0,25.0,25.0,10.0,0.0,0.0,0.0,10.0
2020-10-31,Edouard Mendy,Matchweek 7,Away,W 3–0,Chelsea,Burnley,Y,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,25.0,26.0,1.0,26.9,29.0,10.0,90.0,55.2,6.0,0.0,0.0,2.0,20.0
2020-11-07,Edouard Mendy,Matchweek 8,Home,W 4–1,Chelsea,Sheffield Utd,Y,GK,90.0,3.0,1.0,2.0,0.667,0.0,0.6,0.0,0.0,0.0,0.0,2.0,4.0,50.0,33.0,6.0,12.1,24.8,4.0,0.0,27.5,6.0,1.0,16.7,0.0,9.0
2020-11-21,Edouard Mendy,Matchweek 9,Away,W 2–0,Chelsea,Newcastle Utd,Y,GK,90.0,1.0,0.0,1.0,1.0,1.0,0.1,0.0,0.0,0.0,0.0,12.0,19.0,63.2,39.0,3.0,46.2,34.7,4.0,25.0,24.0,8.0,1.0,12.5,2.0,21.3
2020-11-29,Edouard Mendy,Matchweek 10,Home,D 0–0,Chelsea,Tottenham,Y,GK,90.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,19.0,4.0,10.5,23.8,3.0,33.3,31.3,4.0,1.0,25.0,1.0,22.5
2020-12-05,Edouard Mendy,Matchweek 11,Home,W 3–1,Chelsea,Leeds United,Y,GK,90.0,3.0,1.0,2.0,0.667,0.0,0.5,0.0,0.0,0.0,0.0,5.0,17.0,29.4,23.0,2.0,47.8,36.4,6.0,100.0,65.2,11.0,1.0,9.1,0.0,15.3
2020-12-12,Edouard Mendy,Matchweek 12,Away,L 0–1,Chelsea,Everton,Y,GK,90.0,3.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,10.0,50.0,31.0,1.0,29.0,31.6,7.0,14.3,22.4,5.0,1.0,20.0,2.0,25.6
2020-12-15,Edouard Mendy,Matchweek 13,Away,L 1–2,Chelsea,Wolves,Y,GK,90.0,4.0,2.0,2.0,0.5,0.0,1.1,0.0,0.0,0.0,0.0,8.0,9.0,88.9,23.0,6.0,30.4,29.2,7.0,28.6,24.7,10.0,1.0,10.0,0.0,9.8
2020-12-21,Edouard Mendy,Matchweek 14,Home,W 3–0,Chelsea,West Ham,Y,GK,90.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,9.0,21.0,42.9,29.0,2.0,51.7,41.3,8.0,75.0,55.6,14.0,0.0,0.0,0.0,11.3
2020-12-26,Edouard Mendy,Matchweek 15,Away,L 1–3,Chelsea,Arsenal,Y,GK,90.0,6.0,3.0,4.0,0.667,0.0,3.5,1.0,1.0,0.0,0.0,14.0,23.0,60.9,31.0,4.0,54.8,39.9,7.0,85.7,48.7,8.0,0.0,0.0,1.0,15.3
2020-12-28,Edouard Mendy,Matchweek 16,Home,D 1–1,Chelsea,Aston Villa,Y,GK,90.0,2.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,3.0,6.0,50.0,27.0,2.0,18.5,26.1,6.0,16.7,27.3,10.0,0.0,0.0,1.0,16.3
2021-01-03,Edouard Mendy,Matchweek 17,Home,L 1–3,Chelsea,Manchester City,Y,GK,90.0,6.0,3.0,3.0,0.5,0.0,2.6,0.0,0.0,0.0,0.0,8.0,10.0,80.0,36.0,5.0,22.2,27.8,8.0,25.0,27.1,4.0,0.0,0.0,0.0,8.5
2020-09-12,Alex McCarthy,Matchweek 1,Away,L 0–1,Southampton,Crystal Palace,Y,GK,90,3,1,2,0.667,0,0.7,0,0,0,0,8,20,40.0,44,8,38.6,32.9,7,42.9,34.0,8,1,12.5,4,25.7
2020-09-20,Alex McCarthy,Matchweek 2,Home,L 2–5,Southampton,Tottenham,Y,GK,90,6,5,0,0.16699999999999998,0,2.5,0,0,0,0,4,11,36.4,31,2,32.3,32.8,1,100.0,63.0,3,0,0.0,2,24.8
2020-09-26,Alex McCarthy,Matchweek 3,Away,W 1–0,Southampton,Burnley,Y,GK,90,2,0,2,1.0,1,0.4,0,0,0,0,4,25,16.0,29,3,72.4,49.7,4,100.0,64.8,17,2,11.8,0,15.0
2020-10-04,Alex McCarthy,Matchweek 4,Home,W 2–0,Southampton,West Brom,Y,GK,90,3,0,3,1.0,1,0.1,0,0,0,0,9,24,37.5,43,7,44.2,36.0,6,83.3,59.3,6,0,0.0,1,11.4
2020-10-17,Alex McCarthy,Matchweek 5,Away,D 3–3,Southampton,Chelsea,Y,GK,90,5,3,2,0.4,0,3.1,0,0,0,0,5,21,23.8,32,2,43.8,35.1,7,100.0,68.4,4,0,0.0,0,8.5
2020-10-25,Alex McCarthy,Matchweek 6,Home,W 2–0,Southampton,Everton,Y,GK,90,2,0,2,1.0,1,0.1,0,0,0,0,6,16,37.5,30,5,46.7,35.2,2,100.0,66.5,9,1,11.1,0,19.0
2020-11-01,Alex McCarthy,Matchweek 7,Away,W 4–3,Southampton,Aston Villa,Y,GK,90,9,3,7,0.778,0,2.9,1,1,0,0,2,21,9.5,24,2,62.5,46.3,6,100.0,73.3,18,2,11.1,0,8.0
2020-11-06,Alex McCarthy,Matchweek 8,Home,W 2–0,Southampton,Newcastle Utd,Y,GK,90,2,0,2,1.0,1,0.3,0,0,0,0,0,10,0.0,28,3,32.1,31.9,3,33.3,32.3,3,0,0.0,0,14.0
2020-11-23,Alex McCarthy,Matchweek 9,Away,D 1–1,Southampton,Wolves,Y,GK,90,9,1,8,0.889,0,1.4,0,0,0,0,4,17,23.5,28,3,53.6,39.6,8,25.0,30.5,13,0,0.0,0,15.3
2020-11-29,Alex McCarthy,Matchweek 10,Home,L 2–3,Southampton,Manchester Utd,Y,GK,90,6,3,3,0.5,0,3.5,0,0,0,0,7,15,46.7,30,4,30.0,31.8,7,85.7,53.9,9,3,33.3,1,11.4
2020-12-07,Alex McCarthy,Matchweek 11,Away,W 2–1,Southampton,Brighton,Y,GK,90,3,1,3,1.0,0,1.4,1,1,0,0,6,20,30.0,23,2,69.6,47.5,6,66.7,46.0,13,1,7.7,0,13.0
2020-12-13,Alex McCarthy,Matchweek 12,Home,W 3–0,Southampton,Sheffield Utd,Y,GK,90,0,0,0,,1,0.0,0,0,0,0,4,7,57.1,23,4,17.4,23.9,4,75.0,47.8,9,1,11.1,0,18.7
2020-12-16,Alex McCarthy,Matchweek 13,Away,D 1–1,Southampton,Arsenal,Y,GK,90,4,1,3,0.75,0,0.9,0,0,0,0,3,12,25.0,25,3,44.0,39.1,4,25.0,38.0,3,0,0.0,0,11.5
2020-12-19,Alex McCarthy,Matchweek 14,Home,L 0–1,Southampton,Manchester City,Y,GK,90,5,1,4,0.8,0,1.9,0,0,0,0,2,21,9.5,41,3,41.5,33.6,6,66.7,42.3,2,0,0.0,1,12.8
2020-12-26,Alex McCarthy,Matchweek 15,Away,D 0–0,Southampton,Fulham,Y,GK,90,1,0,1,1.0,1,0.4,0,0,0,0,8,20,40.0,33,4,54.5,42.6,3,66.7,49.7,10,0,0.0,1,17.0
2020-12-29,Alex McCarthy,Matchweek 16,Home,D 0–0,Southampton,West Ham,Y,GK,90,3,0,3,1.0,1,1.0,0,0,0,0,6,14,42.9,36,6,38.9,33.4,1,0.0,9.0,7,0,0.0,0,7.3
2020-09-12,Alex McCarthy,Matchweek 1,Away,L 0–1,Southampton,Crystal Palace,Y,GK,90,3,1,2,0.667,0,0.7,0,0,0,0,8,20,40.0,44,8,38.6,32.9,7,42.9,34.0,8,1,12.5,4,25.7
